delivery_id,pharmacy_id,courier_id,zone,order_created_at,promised_time,delivered_time,distance_miles,traffic_level,priority,weather_flag,status
D01808,P007,C035,33139,2026-03-14 11:31:00.531828,2026-03-14 12:06:00.531828,2026-03-14 12:12:57.100149,2.48,medium,urgent,0,delivered
D01809,P011,C027,33139,2026-03-14 09:22:00.531828,2026-03-14 09:53:00.531828,2026-03-14 10:06:35.899157,5.47,medium,normal,1,delivered
D01810,P010,C048,33109,2026-03-14 11:55:00.531828,2026-03-14 12:25:00.531828,2026-03-14 12:25:24.776490,5.22,low,urgent,1,delivered
D01811,P005,C038,33101,2026-03-14 10:42:00.531828,2026-03-14 11:19:00.531828,2026-03-14 11:18:58.576999,4.68,low,urgent,0,delivered
D01812,P010,C048,33109,2026-03-14 07:52:00.531828,2026-03-14 08:27:00.531828,2026-03-14 08:22:00.531828,0.97,low,urgent,1,delivered
D01813,P004,C026,33101,2026-03-14 11:27:00.531828,2026-03-14 12:09:00.531828,2026-03-14 12:04:00.531828,5.24,high,normal,1,delivered
D01814,P010,C020,33109,2026-03-14 06:41:00.531828,2026-03-14 07:07:00.531828,2026-03-14 07:03:37.646668,5.3,high,normal,0,delivered
D01815,P008,C006,33101,2026-03-14 11:27:00.531828,2026-03-14 12:02:00.531828,2026-03-14 12:08:56.180652,4.37,high,normal,1,delivered
D01816,P001,C000,33109,2026-03-14 09:06:00.531828,2026-03-14 09:36:00.531828,2026-03-14 09:32:14.539407,1.73,high,normal,1,delivered
D01817,P006,C027,33139,2026-03-14 10:29:00.531828,2026-03-14 11:05:00.531828,2026-03-14 11:00:00.531828,3.23,medium,normal,0,delivered
D01818,P006,C030,33139,2026-03-14 07:51:00.531828,2026-03-14 08:17:00.531828,2026-03-14 08:17:31.878219,4.48,low,normal,0,delivered
D01819,P002,C019,33137,2026-03-14 08:26:00.531828,2026-03-14 09:06:00.531828,2026-03-14 09:03:30.353193,2.43,high,normal,1,delivered
D01820,P000,C028,33109,2026-03-14 06:37:00.531828,2026-03-14 07:18:00.531828,2026-03-14 07:22:09.330410,3.04,high,normal,1,delivered
D01821,P008,C003,33101,2026-03-14 09:30:00.531828,2026-03-14 10:00:00.531828,2026-03-14 10:03:17.898663,2.3,high,urgent,1,delivered
D01822,P000,C043,33109,2026-03-14 08:55:00.531828,2026-03-14 09:22:00.531828,2026-03-14 09:19:11.915319,3.86,high,urgent,1,delivered
D01823,P011,C026,33139,2026-03-14 11:25:00.531828,2026-03-14 11:54:00.531828,2026-03-14 11:49:00.531828,5.79,medium,urgent,0,delivered
D01824,P005,C021,33101,2026-03-14 11:56:00.531828,2026-03-14 12:31:00.531828,2026-03-14 12:27:26.066120,1.55,low,normal,0,delivered
D01825,P002,C024,33137,2026-03-14 06:59:00.531828,2026-03-14 07:32:00.531828,2026-03-14 07:43:18.514059,1.47,high,normal,1,delivered
D01826,P009,C005,33139,2026-03-14 06:23:00.531828,2026-03-14 06:48:00.531828,2026-03-14 06:43:00.531828,1.26,medium,urgent,0,delivered
D01827,P006,C028,33139,2026-03-14 07:16:00.531828,2026-03-14 07:51:00.531828,2026-03-14 07:50:21.748715,1.58,high,normal,1,delivered
D01828,P005,C021,33101,2026-03-14 12:07:00.531828,2026-03-14 12:43:00.531828,2026-03-14 12:49:46.632270,5.01,high,normal,0,delivered
D01829,P007,C026,33139,2026-03-14 09:48:00.531828,2026-03-14 10:18:00.531828,2026-03-14 10:16:29.352283,3.41,high,normal,1,delivered
D01830,P005,C049,33101,2026-03-14 06:15:00.531828,2026-03-14 06:44:00.531828,2026-03-14 06:42:18.002678,4.07,medium,urgent,0,delivered
D01831,P009,C038,33139,2026-03-14 08:52:00.531828,2026-03-14 09:32:00.531828,2026-03-14 09:36:01.291868,3.05,high,normal,0,delivered
D01832,P011,C026,33139,2026-03-14 07:33:00.531828,2026-03-14 08:03:00.531828,2026-03-14 07:58:00.531828,0.6,medium,urgent,1,delivered
D01833,P011,C000,33139,2026-03-14 10:08:00.531828,2026-03-14 10:49:00.531828,2026-03-14 10:54:33.762977,1.3,high,urgent,1,delivered
D01834,P002,C000,33137,2026-03-14 08:40:00.531828,2026-03-14 09:11:00.531828,2026-03-14 09:22:30.112406,4.19,medium,urgent,1,delivered
D01835,P000,C037,33109,2026-03-14 06:29:00.531828,2026-03-14 06:56:00.531828,2026-03-14 06:52:57.426783,2.11,medium,urgent,0,delivered
D01836,P006,C030,33139,2026-03-14 09:32:00.531828,2026-03-14 10:02:00.531828,2026-03-14 09:57:00.531828,5.72,low,urgent,1,delivered
D01837,P000,C030,33109,2026-03-14 10:43:00.531828,2026-03-14 11:18:00.531828,2026-03-14 11:25:45.175268,5.73,low,normal,0,delivered
D01838,P000,C049,33109,2026-03-14 08:36:00.531828,2026-03-14 09:10:00.531828,2026-03-14 09:14:14.847673,1.06,medium,normal,0,delivered
D01839,P003,C002,33109,2026-03-14 08:28:00.531828,2026-03-14 09:07:00.531828,2026-03-14 09:14:09.740148,5.44,low,urgent,0,delivered
D01840,P008,C036,33101,2026-03-14 10:00:00.531828,2026-03-14 10:45:00.531828,2026-03-14 10:40:00.531828,1.53,medium,urgent,1,delivered
D01841,P006,C000,33139,2026-03-14 10:37:00.531828,2026-03-14 11:17:00.531828,2026-03-14 11:31:07.087041,5.85,medium,normal,0,delivered
D01842,P003,C038,33109,2026-03-14 08:33:00.531828,2026-03-14 09:02:00.531828,2026-03-14 09:12:16.570332,3.18,low,normal,0,delivered
D01843,P002,C001,33137,2026-03-14 08:58:00.531828,2026-03-14 09:36:00.531828,2026-03-14 09:34:15.164789,5.7,low,urgent,1,delivered
D01844,P010,C023,33109,2026-03-14 06:23:00.531828,2026-03-14 06:48:00.531828,2026-03-14 06:43:00.531828,4.15,high,normal,1,delivered
D01845,P000,C037,33109,2026-03-14 08:35:00.531828,2026-03-14 09:00:00.531828,2026-03-14 09:08:10.666176,3.84,high,normal,0,delivered
D01846,P006,C037,33139,2026-03-14 10:14:00.531828,2026-03-14 10:58:00.531828,2026-03-14 10:53:00.531828,4.39,high,urgent,1,delivered
D01847,P009,C032,33139,2026-03-14 10:45:00.531828,2026-03-14 11:30:00.531828,2026-03-14 11:25:00.531828,0.96,low,urgent,1,delivered
D01848,P009,C011,33139,2026-03-14 07:13:00.531828,2026-03-14 07:40:00.531828,2026-03-14 07:36:13.715778,3.52,high,urgent,1,delivered
D01849,P009,C049,33139,2026-03-14 11:01:00.531828,2026-03-14 11:41:00.531828,2026-03-14 11:41:02.011887,2.92,medium,urgent,0,delivered
D01850,P005,C006,33101,2026-03-14 07:58:00.531828,2026-03-14 08:38:00.531828,2026-03-14 08:33:00.531828,5.9,low,urgent,0,delivered
D01851,P001,C011,33109,2026-03-14 10:19:00.531828,2026-03-14 11:02:00.531828,2026-03-14 10:57:42.561526,3.22,high,urgent,1,delivered
D01852,P007,C012,33139,2026-03-14 08:54:00.531828,2026-03-14 09:29:00.531828,2026-03-14 09:24:00.531828,0.95,high,urgent,0,delivered
D01853,P005,C004,33101,2026-03-14 11:55:00.531828,2026-03-14 12:24:00.531828,2026-03-14 12:19:00.531828,3.08,medium,urgent,0,delivered
D01854,P008,C030,33101,2026-03-14 10:55:00.531828,2026-03-14 11:34:00.531828,2026-03-14 11:42:32.927779,3.53,high,normal,0,delivered
D01855,P007,C047,33139,2026-03-14 07:52:00.531828,2026-03-14 08:36:00.531828,2026-03-14 08:31:00.531828,2.98,medium,urgent,1,delivered
D01856,P005,C043,33101,2026-03-14 09:55:00.531828,2026-03-14 10:33:00.531828,2026-03-14 10:28:30.422091,2.26,medium,urgent,0,delivered
D01857,P002,C038,33137,2026-03-14 09:39:00.531828,2026-03-14 10:04:00.531828,2026-03-14 10:10:56.643591,4.01,high,normal,0,delivered
D01858,P003,C036,33109,2026-03-14 11:08:00.531828,2026-03-14 11:51:00.531828,2026-03-14 11:51:57.943103,5.79,low,urgent,1,delivered
D01859,P000,C047,33109,2026-03-14 09:37:00.531828,2026-03-14 10:22:00.531828,2026-03-14 10:39:44.738466,2.48,high,urgent,0,delivered
D01860,P009,C036,33139,2026-03-14 10:57:00.531828,2026-03-14 11:41:00.531828,2026-03-14 11:48:44.352583,2.13,high,urgent,1,delivered
D01861,P005,C002,33101,2026-03-14 10:10:00.531828,2026-03-14 10:52:00.531828,2026-03-14 10:47:00.531828,5.93,high,normal,1,delivered
D01862,P000,C017,33109,2026-03-14 08:31:00.531828,2026-03-14 09:01:00.531828,2026-03-14 09:10:58.500890,3.52,low,urgent,0,delivered
D01863,P005,C037,33101,2026-03-14 07:20:00.531828,2026-03-14 07:52:00.531828,2026-03-14 07:50:40.025073,1.89,high,urgent,1,delivered
D01864,P008,C003,33101,2026-03-14 08:49:00.531828,2026-03-14 09:23:00.531828,2026-03-14 09:35:28.146874,5.63,high,normal,1,delivered
D01865,P011,C017,33139,2026-03-14 07:59:00.531828,2026-03-14 08:28:00.531828,2026-03-14 08:26:37.004991,2.32,low,urgent,0,delivered
D01866,P007,C034,33139,2026-03-14 10:41:00.531828,2026-03-14 11:20:00.531828,2026-03-14 11:31:03.149044,3.28,low,urgent,0,delivered
D01867,P003,C031,33109,2026-03-14 11:25:00.531828,2026-03-14 11:50:00.531828,2026-03-14 11:45:00.531828,4.93,high,normal,0,delivered
D01868,P002,C014,33137,2026-03-14 11:26:00.531828,2026-03-14 12:05:00.531828,2026-03-14 12:00:00.531828,2.45,high,urgent,0,delivered
D01869,P011,C018,33139,2026-03-14 10:28:00.531828,2026-03-14 11:11:00.531828,2026-03-14 11:21:06.709778,1.67,medium,normal,0,delivered
D01870,P009,C023,33139,2026-03-14 09:45:00.531828,2026-03-14 10:27:00.531828,2026-03-14 10:41:20.069774,1.06,low,normal,1,delivered
D01871,P003,C015,33109,2026-03-14 06:49:00.531828,2026-03-14 07:26:00.531828,2026-03-14 07:31:29.890842,1.77,high,urgent,0,delivered
D01872,P008,C021,33101,2026-03-14 10:52:00.531828,2026-03-14 11:19:00.531828,2026-03-14 11:15:38.897640,4.49,high,urgent,1,delivered
D01873,P000,C032,33109,2026-03-14 10:07:00.531828,2026-03-14 10:51:00.531828,2026-03-14 10:56:32.341969,5.65,high,normal,1,delivered
D01874,P008,C047,33101,2026-03-14 11:40:00.531828,2026-03-14 12:05:00.531828,2026-03-14 12:14:25.206397,4.84,medium,normal,1,delivered
D01875,P003,C010,33109,2026-03-14 12:07:00.531828,2026-03-14 12:39:00.531828,2026-03-14 12:34:00.531828,0.98,low,normal,0,delivered
D01876,P002,C003,33137,2026-03-14 11:16:00.531828,2026-03-14 11:56:00.531828,2026-03-14 11:51:00.531828,3.82,high,urgent,0,delivered
D01877,P011,C014,33139,2026-03-14 06:56:00.531828,2026-03-14 07:36:00.531828,2026-03-14 07:46:07.619220,5.56,medium,urgent,1,delivered
D01878,P007,C018,33139,2026-03-14 09:08:00.531828,2026-03-14 09:47:00.531828,2026-03-14 09:42:00.531828,0.73,low,normal,1,delivered
D01879,P009,C000,33139,2026-03-14 07:55:00.531828,2026-03-14 08:21:00.531828,2026-03-14 08:32:14.851659,5.55,high,normal,0,delivered
D01880,P000,C033,33109,2026-03-14 06:26:00.531828,2026-03-14 07:09:00.531828,2026-03-14 07:04:00.531828,1.29,medium,urgent,0,delivered
D01881,P011,C012,33139,2026-03-14 06:49:00.531828,2026-03-14 07:22:00.531828,2026-03-14 07:17:00.531828,4.66,medium,normal,1,delivered
D01882,P008,C031,33101,2026-03-14 08:27:00.531828,2026-03-14 09:04:00.531828,2026-03-14 08:59:00.531828,0.78,medium,urgent,1,delivered
D01883,P001,C022,33109,2026-03-14 07:50:00.531828,2026-03-14 08:34:00.531828,2026-03-14 08:29:00.531828,2.75,medium,urgent,1,delivered
D01884,P002,C034,33137,2026-03-14 08:27:00.531828,2026-03-14 09:10:00.531828,2026-03-14 09:19:34.425812,5.39,high,normal,0,delivered
D01885,P002,C023,33137,2026-03-14 09:17:00.531828,2026-03-14 09:44:00.531828,2026-03-14 09:51:03.715136,1.08,high,urgent,0,delivered
D01886,P011,C042,33139,2026-03-14 07:52:00.531828,2026-03-14 08:20:00.531828,2026-03-14 08:15:00.531828,4.55,high,normal,1,delivered
D01887,P009,C005,33139,2026-03-14 11:27:00.531828,2026-03-14 11:55:00.531828,2026-03-14 11:53:03.866964,3.84,medium,urgent,1,delivered
D01888,P001,C001,33109,2026-03-14 11:58:00.531828,2026-03-14 12:30:00.531828,2026-03-14 12:36:47.231616,3.06,high,urgent,0,delivered
D01889,P004,C032,33101,2026-03-14 08:15:00.531828,2026-03-14 08:43:00.531828,2026-03-14 08:38:00.531828,1.35,medium,normal,1,delivered
D01890,P000,C020,33109,2026-03-14 07:41:00.531828,2026-03-14 08:13:00.531828,2026-03-14 08:08:00.531828,1.25,high,urgent,1,delivered
D01891,P005,C003,33101,2026-03-14 09:31:00.531828,2026-03-14 09:57:00.531828,2026-03-14 10:00:32.330889,2.61,medium,normal,0,delivered
D01892,P007,C042,33139,2026-03-14 12:03:00.531828,2026-03-14 12:38:00.531828,2026-03-14 12:33:00.531828,2.41,high,urgent,0,delivered
D01893,P009,C043,33139,2026-03-14 11:48:00.531828,2026-03-14 12:21:00.531828,2026-03-14 12:40:43.028536,5.83,high,urgent,1,delivered
D01894,P007,C037,33139,2026-03-14 08:11:00.531828,2026-03-14 08:38:00.531828,2026-03-14 08:41:33.425080,2.03,low,urgent,1,delivered
D01895,P009,C000,33139,2026-03-14 06:11:00.531828,2026-03-14 06:49:00.531828,2026-03-14 06:57:11.319083,5.23,low,normal,0,delivered
D01896,P001,C017,33109,2026-03-14 10:55:00.531828,2026-03-14 11:29:00.531828,2026-03-14 11:34:15.210963,3.14,low,normal,0,delivered
D01897,P011,C046,33139,2026-03-14 06:39:00.531828,2026-03-14 07:22:00.531828,2026-03-14 07:29:35.097178,1.86,high,urgent,1,delivered
D01898,P004,C017,33101,2026-03-14 10:17:00.531828,2026-03-14 10:49:00.531828,2026-03-14 10:44:00.531828,5.42,low,urgent,0,delivered
D01899,P006,C035,33139,2026-03-14 10:13:00.531828,2026-03-14 10:45:00.531828,2026-03-14 10:46:51.976664,5.51,medium,urgent,0,delivered
D01900,P000,C008,33109,2026-03-14 07:01:00.531828,2026-03-14 07:46:00.531828,2026-03-14 07:41:00.531828,2.18,low,urgent,1,delivered
D01901,P009,C014,33139,2026-03-14 07:32:00.531828,2026-03-14 08:02:00.531828,2026-03-14 08:10:20.886769,4.3,high,normal,0,delivered
D01902,P010,C043,33109,2026-03-14 07:48:00.531828,2026-03-14 08:31:00.531828,2026-03-14 08:46:48.761180,3.69,low,normal,1,delivered
D01903,P000,C011,33109,2026-03-14 07:11:00.531828,2026-03-14 07:46:00.531828,2026-03-14 07:42:06.324555,5.49,medium,urgent,1,delivered
D01904,P011,C008,33139,2026-03-14 10:44:00.531828,2026-03-14 11:28:00.531828,2026-03-14 11:37:21.738519,1.93,medium,urgent,0,delivered
D01905,P009,C018,33139,2026-03-14 08:56:00.531828,2026-03-14 09:22:00.531828,2026-03-14 09:28:20.105842,4.52,low,urgent,1,delivered
D01906,P001,C045,33109,2026-03-14 06:35:00.531828,2026-03-14 07:06:00.531828,2026-03-14 07:03:25.932844,5.26,low,normal,0,delivered
D01907,P007,C045,33139,2026-03-14 07:46:00.531828,2026-03-14 08:18:00.531828,2026-03-14 08:23:03.161844,5.13,high,urgent,1,delivered
D01908,P006,C040,33139,2026-03-14 11:15:00.531828,2026-03-14 11:43:00.531828,2026-03-14 11:53:24.940734,3.23,high,normal,0,delivered
D01909,P000,C029,33109,2026-03-14 07:34:00.531828,2026-03-14 08:14:00.531828,2026-03-14 08:21:49.642384,2.39,low,urgent,0,delivered
D01910,P008,C014,33101,2026-03-14 10:19:00.531828,2026-03-14 10:53:00.531828,2026-03-14 10:48:00.531828,4.87,high,urgent,1,delivered
D01911,P006,C001,33139,2026-03-14 08:36:00.531828,2026-03-14 09:08:00.531828,2026-03-14 09:03:00.531828,5.09,medium,urgent,0,delivered
D01912,P007,C022,33139,2026-03-14 11:04:00.531828,2026-03-14 11:29:00.531828,2026-03-14 11:24:00.531828,1.58,low,normal,1,delivered
D01913,P011,C045,33139,2026-03-14 06:19:00.531828,2026-03-14 06:46:00.531828,2026-03-14 07:03:43.255567,1.33,low,normal,0,delivered
D01914,P010,C016,33109,2026-03-14 11:46:00.531828,2026-03-14 12:23:00.531828,2026-03-14 12:34:13.992094,1.12,medium,normal,0,delivered
D01915,P007,C045,33139,2026-03-14 06:56:00.531828,2026-03-14 07:29:00.531828,2026-03-14 07:26:51.201742,4.58,medium,normal,1,delivered
D01916,P003,C044,33109,2026-03-14 10:05:00.531828,2026-03-14 10:45:00.531828,2026-03-14 11:02:28.815147,3.91,low,urgent,0,delivered
D01917,P005,C039,33101,2026-03-14 09:31:00.531828,2026-03-14 10:07:00.531828,2026-03-14 10:22:40.152972,3.52,low,normal,0,delivered
D01918,P001,C047,33109,2026-03-14 08:39:00.531828,2026-03-14 09:19:00.531828,2026-03-14 09:40:43.197273,5.88,high,normal,1,delivered
D01919,P004,C015,33101,2026-03-14 10:33:00.531828,2026-03-14 11:10:00.531828,2026-03-14 11:05:00.531828,3.91,medium,urgent,1,delivered
D01920,P003,C018,33109,2026-03-14 06:58:00.531828,2026-03-14 07:26:00.531828,2026-03-14 07:33:06.701349,5.6,low,normal,0,delivered
D01921,P000,C026,33109,2026-03-14 09:52:00.531828,2026-03-14 10:33:00.531828,2026-03-14 10:31:35.952444,3.83,medium,urgent,0,delivered
D01922,P006,C035,33139,2026-03-14 10:38:00.531828,2026-03-14 11:23:00.531828,2026-03-14 11:33:57.321748,5.44,low,urgent,0,delivered
D01923,P004,C026,33101,2026-03-14 07:08:00.531828,2026-03-14 07:45:00.531828,2026-03-14 07:40:00.531828,4.56,low,urgent,1,delivered
D01924,P010,C045,33109,2026-03-14 10:47:00.531828,2026-03-14 11:17:00.531828,2026-03-14 11:21:15.649144,5.33,high,normal,1,delivered
D01925,P001,C041,33109,2026-03-14 06:16:00.531828,2026-03-14 06:57:00.531828,2026-03-14 06:52:00.531828,2.28,medium,normal,1,delivered
D01926,P001,C019,33109,2026-03-14 08:15:00.531828,2026-03-14 08:55:00.531828,2026-03-14 09:06:29.146856,5.24,medium,urgent,1,delivered
D01927,P005,C016,33101,2026-03-14 10:09:00.531828,2026-03-14 10:49:00.531828,2026-03-14 10:58:09.563196,3.33,high,normal,1,delivered
D01928,P011,C039,33139,2026-03-14 06:24:00.531828,2026-03-14 06:51:00.531828,2026-03-14 06:46:00.531828,0.86,medium,urgent,0,delivered
D01929,P008,C005,33101,2026-03-14 11:39:00.531828,2026-03-14 12:04:00.531828,2026-03-14 12:00:20.190591,2.01,medium,urgent,0,delivered
D01930,P009,C013,33139,2026-03-14 06:49:00.531828,2026-03-14 07:34:00.531828,2026-03-14 07:35:52.693963,5.26,high,urgent,1,delivered
D01931,P006,C045,33139,2026-03-14 06:10:00.531828,2026-03-14 06:53:00.531828,2026-03-14 06:48:00.531828,2.7,high,normal,0,delivered
D01932,P005,C018,33101,2026-03-14 10:41:00.531828,2026-03-14 11:09:00.531828,2026-03-14 11:08:24.200197,3.08,low,normal,0,delivered
D01933,P009,C001,33139,2026-03-14 08:23:00.531828,2026-03-14 09:03:00.531828,2026-03-14 09:07:53.915332,2.78,low,urgent,0,delivered
D01934,P003,C019,33109,2026-03-14 06:14:00.531828,2026-03-14 06:42:00.531828,2026-03-14 06:37:00.531828,1.67,high,urgent,1,delivered
D01935,P007,C019,33139,2026-03-14 09:18:00.531828,2026-03-14 09:48:00.531828,2026-03-14 09:45:07.989559,3.57,high,urgent,0,delivered
D01936,P004,C038,33101,2026-03-14 07:41:00.531828,2026-03-14 08:21:00.531828,2026-03-14 08:20:23.285775,2.67,low,urgent,0,delivered
D01937,P011,C010,33139,2026-03-14 11:35:00.531828,2026-03-14 12:15:00.531828,2026-03-14 12:24:22.023814,2.47,medium,normal,0,delivered
D01938,P003,C036,33109,2026-03-14 11:36:00.531828,2026-03-14 12:02:00.531828,2026-03-14 12:10:55.168155,1.77,high,urgent,0,delivered
D01939,P004,C024,33101,2026-03-14 08:13:00.531828,2026-03-14 08:54:00.531828,2026-03-14 08:56:42.131497,0.62,high,normal,0,delivered
D01940,P009,C003,33139,2026-03-14 09:28:00.531828,2026-03-14 09:59:00.531828,2026-03-14 10:07:48.072020,2.75,high,urgent,1,delivered
D01941,P008,C027,33101,2026-03-14 10:57:00.531828,2026-03-14 11:27:00.531828,2026-03-14 11:22:47.678581,5.73,low,normal,0,delivered
D01942,P006,C038,33139,2026-03-14 10:44:00.531828,2026-03-14 11:17:00.531828,2026-03-14 11:19:50.479182,4.37,high,urgent,0,delivered
D01943,P003,C045,33109,2026-03-14 07:10:00.531828,2026-03-14 07:47:00.531828,2026-03-14 07:53:55.024726,1.23,high,normal,0,delivered
D01944,P009,C037,33139,2026-03-14 07:24:00.531828,2026-03-14 07:56:00.531828,2026-03-14 07:51:00.531828,3.46,low,urgent,1,delivered
D01945,P011,C028,33139,2026-03-14 08:19:00.531828,2026-03-14 08:58:00.531828,2026-03-14 08:53:00.531828,4.46,low,normal,0,delivered
D01946,P011,C028,33139,2026-03-14 11:19:00.531828,2026-03-14 11:55:00.531828,2026-03-14 12:01:10.285981,3.76,high,urgent,1,delivered
D01947,P009,C024,33139,2026-03-14 07:44:00.531828,2026-03-14 08:20:00.531828,2026-03-14 08:29:00.187243,2.74,medium,normal,1,delivered
D01948,P010,C022,33109,2026-03-14 08:04:00.531828,2026-03-14 08:39:00.531828,2026-03-14 08:48:36.917696,2.55,medium,urgent,0,delivered
D01949,P000,C008,33109,2026-03-14 11:34:00.531828,2026-03-14 12:12:00.531828,2026-03-14 12:21:16.153448,1.75,medium,normal,0,delivered
D01950,P005,C010,33101,2026-03-14 11:08:00.531828,2026-03-14 11:53:00.531828,2026-03-14 11:58:04.715207,3.23,medium,normal,1,delivered
D01951,P005,C024,33101,2026-03-14 06:12:00.531828,2026-03-14 06:52:00.531828,2026-03-14 07:05:39.084085,3.15,high,normal,0,delivered
D01952,P008,C012,33101,2026-03-14 09:30:00.531828,2026-03-14 10:13:00.531828,2026-03-14 10:35:01.433040,4.65,medium,normal,0,delivered
D01953,P001,C008,33109,2026-03-14 07:20:00.531828,2026-03-14 07:50:00.531828,2026-03-14 07:47:10.281780,5.95,low,urgent,0,delivered
D01954,P004,C006,33101,2026-03-14 08:48:00.531828,2026-03-14 09:24:00.531828,2026-03-14 09:26:13.304078,4.58,medium,urgent,1,delivered
D01955,P009,C035,33139,2026-03-14 10:46:00.531828,2026-03-14 11:18:00.531828,2026-03-14 11:24:11.343819,4.5,medium,urgent,1,delivered
D01956,P006,C002,33139,2026-03-14 07:02:00.531828,2026-03-14 07:38:00.531828,2026-03-14 07:33:00.531828,0.66,low,urgent,0,delivered
D01957,P001,C021,33109,2026-03-14 11:26:00.531828,2026-03-14 11:58:00.531828,2026-03-14 11:53:00.531828,4.46,medium,urgent,1,delivered
D01958,P007,C038,33139,2026-03-14 08:44:00.531828,2026-03-14 09:09:00.531828,2026-03-14 09:20:42.200129,5.18,medium,normal,0,delivered
D01959,P011,C034,33139,2026-03-14 09:08:00.531828,2026-03-14 09:48:00.531828,2026-03-14 09:43:00.531828,3.83,medium,urgent,0,delivered
D01960,P007,C010,33139,2026-03-14 11:00:00.531828,2026-03-14 11:27:00.531828,2026-03-14 11:33:37.551371,5.73,high,urgent,1,delivered
D01961,P010,C021,33109,2026-03-14 11:31:00.531828,2026-03-14 12:05:00.531828,2026-03-14 12:04:58.088043,4.06,low,urgent,1,delivered
D01962,P008,C035,33101,2026-03-14 07:01:00.531828,2026-03-14 07:39:00.531828,2026-03-14 07:47:48.529335,1.78,low,urgent,0,delivered
D01963,P003,C005,33109,2026-03-14 08:38:00.531828,2026-03-14 09:20:00.531828,2026-03-14 09:15:00.531828,3.04,low,urgent,0,delivered
D01964,P000,C018,33109,2026-03-14 10:09:00.531828,2026-03-14 10:51:00.531828,2026-03-14 10:57:58.001063,1.58,low,urgent,0,delivered
